,text,label,correct
1451,generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go down .,1,0.8856314420700073
1452,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .,1,0.999555766582489
1453,a grimly competent and stolid and earnest military courtroom drama .,1,0.8918110132217407
1454,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie .",1,0.9954615235328674
1455,very psychoanalytical -- provocatively so -- and also refreshingly literary .,1,0.9869794845581055
1456,"a gorgeous , witty , seductive movie .",1,0.9957352876663208
1457,"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system .",1,0.995866060256958
1458,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness .",1,0.9219217896461487
1459,"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie .",1,0.9899863600730896
1460,[a]n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s .,1,0.9972423315048218
1461,"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment .",1,0.9790357351303101
1462,"thanks to haynes' absolute control of the film's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .",1,0.9959927201271057
1463,"birthday girl is an amusing joy ride , with some surprisingly violent moments .",1,0.9161096215248108
1464,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original .",1,0.9959298968315125
1465,an appealingly juvenile trifle that delivers its share of laughs and smiles .,1,0.9857181310653687
1466,"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .",1,0.9987550973892212
1467,"the draw [for "" big bad love "" ] is a solid performance by arliss howard .",1,0.9669140577316284
1468,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right .",1,0.998498797416687
1469,the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing .,1,0.9863631129264832
1470,cool ? this movie is a snow emergency .,1,0.9353464841842651
1471,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,1,0.9961755275726318
1472,"smith is careful not to make fun of these curious owners of architectural oddities . instead , he shows them the respect they are due .",1,0.9985221028327942
1473,a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory .,1,0.9939963817596436
1474,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",1,0.8670357465744019
1475,zhang . . . has done an amazing job of getting realistic performances from his mainly nonprofessional cast .,1,0.9978510141372681
1476,a solid examination of the male midlife crisis .,1,0.9207897186279297
1477,"if you're in the mood for a bollywood film , here's one for you .",1,0.9927672147750854
1478,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .",1,0.9975656270980835
1479,"a beguiling , slow-moving parable about the collision of past and present on a remote seacoast in iran .",1,0.970687747001648
1480,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor .,1,0.9914224743843079
1481,kept aloft largely by a comically adept ensemble .,1,0.9904406070709229
1482,"the sort of film that makes me miss hitchcock , but also feel optimistic that there's hope for popular cinema yet .",1,0.9994966983795166
1483,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film .",1,0.9981613755226135
1484,"it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .",1,0.9978510141372681
1485,atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,1,0.9979810118675232
1486,"essentially an exceptionally well-written , well-edited , well-directed , well-acted , bald rip-off of aliens .",1,0.7461389899253845
1487,'de niro . . . is a veritable source of sincere passion that this hollywood contrivance orbits around . ',1,0.9124361872673035
1488,"the whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film .",1,0.8918110132217407
1489,"while its careful pace and seemingly opaque story may not satisfy every moviegoer's appetite , the film's final scene is soaringly , transparently moving .",1,0.9960545301437378
1490,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .",1,0.9987356066703796
1491,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters",1,0.9970190525054932
1492,"it's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way .",1,0.9977481961250305
1493,"if you've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is .",1,0.9473810195922852
1494,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes .",1,0.9959298968315125
1495,"whether writer-director anne fontaine's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting .",1,0.9835969805717468
1496,"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action .",1,0.9996993541717529
1497,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,1,0.9978843331336975
1498,the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .,1,0.9980121850967407
1499,"this film seems thirsty for reflection , itself taking on adolescent qualities .",1,0.7905303239822388
1500,"another one of those estrogen overdose movies like "" divine secrets of the ya ya sisterhood , "" except that the writing , acting and character development are a lot better .",1,0.894789457321167
1501,"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters .",1,0.9975274205207825
1502,a romantic comedy enriched by a sharp eye for manners and mores .,1,0.997368335723877
1503,"viewers of "" the ring "" are more likely to remember the haunting images than the plot holes .",1,0.8740772008895874
1504,a delightful coming-of-age story .,1,0.9997428059577942
1505,"one of those energetic surprises , an original that pleases almost everyone who sees it .",1,0.9995417594909668
1506,an exquisitely crafted and acted tale .,1,0.9982725381851196
1507,a taut psychological thriller that doesn't waste a moment of its two-hour running time .,1,0.9504110217094421
1508,jones . . . does offer a brutal form of charisma .,1,0.8311430811882019
1509,"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center .",1,0.9986329674720764
1510,there's a wickedly subversive bent to the best parts of birthday girl .,1,0.9805806875228882
1511,likely to expertly drum up repressed teenage memories in any viewer .,1,0.9019206762313843
1512,blanchett's performance confirms her power once again .,1,0.9981324076652527
1513,. . . a magnificent drama well worth tracking down .,1,0.9985449314117432
1514,a good piece of work more often than not .,1,0.9763104915618896
1515,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .,1,0.9930961728096008
1516,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,1,0.9473810195922852
1517,"smart , provocative and blisteringly funny .",1,0.992061972618103
1518,nothing is sacred in this gut-buster .,1,0.837619960308075
1519,"the movie occasionally threatens to become didactic , but it's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back .",1,0.998217761516571
1520,"filmmakers who can deftly change moods are treasures and even marvels . so , too , is this comedy about mild culture clashing in today's new delhi .",1,0.9979493021965027
1521,if steven soderbergh's 'solaris' is a failure it is a glorious failure .,1,0.9939024448394775
1522,""" mostly martha "" is a bright , light modern day family parable that wears its heart on its sleeve for all to see .",1,0.9997305274009705
1523,"it's a scattershot affair , but when it hits its mark it's brilliant .",1,0.9953904151916504
1524,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable .",1,0.9740425944328308
1525,"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results .",1,0.7461389899253845
1526,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .",1,0.9566342234611511
1527,it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .,1,0.9968763589859009
1528,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate .",1,0.999480664730072
1529,"a very well-made , funny and entertaining picture .",1,0.9994115829467773
1530,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn .,1,0.9893474578857422
1531,"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",1,0.8438951373100281
1532,"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation .",1,0.9967268705368042
1533,the movie does a good job of laying out some of the major issues that we encounter as we journey through life .,1,0.9961755275726318
1534,brilliantly explores the conflict between following one's heart and following the demands of tradition .,1,0.977022647857666
1535,this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams .,1,0.8499711751937866
1536,the next generation of mob movie . part low rent godfather . part three stooges .,1,0.815232515335083
1537,"lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree .",1,0.9658995866775513
1538,a thinly veiled look at different aspects of chinese life clashing with each other .,1,0.9518632292747498
1539,light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors .,1,0.8840392827987671
1540,delightfully rendered,1,0.9971103668212891
1541,if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle .,1,0.9981897473335266
1542,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger .",1,0.9732407331466675
1543,"a gripping movie , played with performances that are all understated and touching .",1,0.9912885427474976
1544,the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses .,1,0.9950946569442749
1545,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .",1,0.9787126779556274
1546,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit .",1,0.996570348739624
1547,director andrew niccol . . . demonstrates a wry understanding of the quirks of fame . his healthy sense of satire is light and fun . . . .,1,0.9875683188438416
1548,"about a manga-like heroine who fights back at her abusers , it's energetic and satisfying if not deep and psychological .",1,0.9901401400566101
1549,"this is human comedy at its most amusing , interesting and confirming .",1,0.9965165853500366
1550,"an artful , intelligent film that stays within the confines of a well-established genre .",1,0.9744347929954529
1551,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places .",1,0.9974090456962585
1552,richard gere and diane lane put in fine performances as does french actor oliver martinez .,1,0.9314625263214111
1553,the minor figures surrounding [bobby] . . . form a gritty urban mosaic .,1,0.939024806022644
1554,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you're going from one room to the next and none of them have any relation to the other .",1,0.9852713346481323
1555,"it's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it's savvy about celebrity and has more guts and energy than much of what will open this year .",1,0.9621075391769409
1556,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .",1,0.9343951344490051
1557,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us .",1,0.9678993225097656
1558,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive "" missing thing . """,1,0.9473810195922852
1559,a movie with a real anarchic flair .,1,0.9967268705368042
1560,"a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .",1,0.9987744688987732
1561,"a crisp psychological drama [and] a fascinating little thriller that would have been perfect for an old "" twilight zone "" episode .",1,0.9643214344978333
1562,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1,0.982557475566864
1563,"opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .",1,0.8633915781974792
1564,"an uncluttered , resonant gem that relays its universal points without lectures or confrontations .",1,0.9977481961250305
1565,'[the cockettes] provides a window into a subculture hell-bent on expressing itself in every way imaginable . ',1,0.9425067901611328
1566,"a smart , steamy mix of road movie , coming-of-age story and political satire .",1,0.9977830052375793
1567,the modern-day royals have nothing on these guys when it comes to scandals . it's only in fairy tales that princesses that are married for political reason live happily ever after .,1,0.6791787147521973
1568,"a terrific b movie -- in fact , the best in recent memory .",1,0.99935382604599
1569,""" birthday girl "" is an actor's movie first and foremost .",1,0.9925393462181091
1570,i walked away from this new version of e . t . just as i hoped i would -- with moist eyes .,1,0.9621075391769409
1571,"for devotees of french cinema , safe conduct is so rich with period minutiae it's like dying and going to celluloid heaven .",1,0.9980121850967407
1572,what's really so appealing about the characters is their resemblance to everyday children .,1,0.9972423315048218
1573,"shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer's energy and the silliness of it all eventually prevail",1,0.9805806875228882
1574,an absurdist spider web .,1,0.954647421836853
1575,"if you're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you're at the right film .",1,0.9879462122917175
1576,"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .",1,0.8807970285415649
1577,"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share .",1,0.9736446738243103
1578,allen's funniest and most likeable movie in years .,1,0.9921841025352478
1579,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,1,0.9585376977920532
1580,this comic gem is as delightful as it is derivative .,1,0.9511421918869019
1581,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .",1,0.9284088015556335
1582,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",1,0.9935117363929749
1583,"with three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it's enough to make you wish jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .",1,0.66888028383255
1584,"the production has been made with an enormous amount of affection , so we believe these characters love each other .",1,0.9992445707321167
1585,certainly the performances are worthwhile .,1,0.9954615235328674
1586,"'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '",1,0.9674102663993835
1587,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .",1,0.9591543078422546
1588,watching these eccentrics is both inspiring and pure joy .,1,0.9996849298477173
1589,steven spielberg brings us another masterpiece,1,0.9928786158561707
1590,"finally , the french-produced "" read my lips "" is a movie that understands characters must come first .",1,0.9669140577316284
1591,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",1,0.9964619278907776
1592,allen shows he can outgag any of those young whippersnappers making moving pictures today .,1,0.7772998809814453
1593,"a good film with a solid pedigree both in front of and , more specifically , behind the camera .",1,0.9930961728096008
1594,"by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story .",1,0.9678993225097656
1595,i encourage young and old alike to go see this unique and entertaining twist on the classic whale's tale -- you won't be sorry !,1,0.9992445707321167
1596,a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed .,1,0.992061972618103
1597,high crimes steals so freely from other movies and combines enough disparate types of films that it can't help but engage an audience .,1,0.995866060256958
1598,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,1,0.9943581223487854
1599,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",1,0.9817357659339905
1600,"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band .",1,0.9946980476379395
1601,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale .",1,0.9637799859046936
1602,"huppert's show to steal and she makes a meal of it , channeling kathy baker's creepy turn as the repressed mother on boston public just as much as 8 women's augustine .",1,0.7745833992958069
1603,nair doesn't treat the issues lightly . she allows each character to confront their problems openly and honestly .,1,0.9994022846221924
1604,"one of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .",1,0.9978843331336975
1605,the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them . strange occurrences build in the mind of the viewer and take on extreme urgency .,1,0.9669140577316284
1606,"has a certain ghoulish fascination , and generates a fair amount of b-movie excitement .",1,0.9938070178031921
1607,familiar but utterly delightful .,1,0.9980732202529907
1608,"a fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .",1,0.9744347929954529
1609,"the film aims to be funny , uplifting and moving , sometimes all at once . the extent to which it succeeds is impressive .",1,0.9995044469833374
1610,"the film brilliantly shines on all the characters , as the direction is intelligently accomplished .",1,0.9954615235328674
1611,"while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy .",1,0.9833430051803589
1612,"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .",1,0.9969722032546997
1613,"in addition to hoffman's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .",1,0.9941800832748413
1614,jeffrey tambor's performance as the intelligent jazz-playing exterminator is oscar-worthy .,1,0.9441768527030945
1615,"from the opening strains of the average white band's "" pick up the pieces "" , you can feel the love .",1,0.9525741338729858
1616,stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .,1,0.9857181310653687
1617,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,1,0.8872045874595642
1618,"old people will love this movie , and i mean that in the nicest possible way : last orders will touch the heart of anyone old enough to have earned a 50-year friendship .",1,0.9977481961250305
1619,meyjes' provocative film might be called an example of the haphazardness of evil .,1,0.8080672025680542
1620,tian emphasizes the isolation of these characters by confining color to liyan's backyard .,1,0.8791467547416687
1621,the movie is pretty funny now and then without in any way demeaning its subjects .,1,0.9926542043685913
1622,imagine a scenario where bergman approaches swedish fatalism using gary larson's far side humor,1,0.9648551344871521
1623,"too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than pink floyd tickets .",1,0.9481545686721802
1624,"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .",1,0.9994557499885559
1625,"it's not a great monster movie . but if you've paid a matinee price and bought a big tub of popcorn , there's guilty fun to be had here . chomp chomp !",1,0.9976403713226318
1626,the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties .,1,0.8652240633964539
1627,fun and nimble .,1,0.9945307374000549
1628,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating .",1,0.9828232526779175
1629,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .",1,0.9954615235328674
1630,time out is existential drama without any of the pretension associated with the term .,1,0.9566342234611511
1631,"it's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .",1,0.9992563128471375
1632,writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,1,0.9918121099472046
1633,a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection .,1,0.9969722032546997
1634,"it's tough to watch , but it's a fantastic movie .",1,0.9890130758285522
1635,the best animated feature to hit theaters since beauty and the beast 11 years ago .,1,0.9939963817596436
1636,what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera's attention to detail .,1,0.9940890073776245
1637,funny and touching .,1,0.9985674619674683
1638,pacino is the best he's been in years and keener is marvelous .,1,0.9763104915618896
1639,"a solid , spooky entertainment worthy of the price of a ticket .",1,0.9881309270858765
1640,"by turns fanciful , grisly and engagingly quixotic .",1,0.9953904151916504
1641,". . . very funny , very enjoyable . . .",1,0.9950177073478699
1642,adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book .,1,0.9252299070358276
1643,so purely enjoyable that you might not even notice it's a fairly straightforward remake of hollywood comedies such as father of the bride .,1,0.9407896995544434
1644,"moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .",1,0.9867772459983826
1645,"the real triumphs in igby come from philippe , who makes oliver far more interesting than the character's lines would suggest , and sarandon , who couldn't be better as a cruel but weirdly likable wasp matron .",1,0.9935117363929749
1646,robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favour of an altogether darker side .,1,0.8418256044387817
1647,"if you're willing to have fun with it , you won't feel cheated by the high infidelity of unfaithful .",1,0.9284088015556335
1648,australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .,1,0.9981897473335266
1649,hoffman's performance is authentic to the core of his being .,1,0.9969245791435242
1650,told just proficiently enough to trounce its overly comfortable trappings .,1,0.917302668094635
1651,"an enthralling aesthetic experience , one that's steeped in mystery and a ravishing , baroque beauty .",1,0.9991440773010254
1652,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,1,0.9989836812019348
1653,a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .,1,0.9927672147750854
1654,what could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey .,1,0.9814534187316895
1655,duvall is strong as always .,1,0.9621075391769409
1656,a no-holds-barred cinematic treat .,1,0.985042929649353
1657,you'd have to be a most hard-hearted person not to be moved by this drama .,1,0.9263036847114563
1658,allen's underestimated charm delivers more goodies than lumps of coal .,1,0.9946150183677673
1659,"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller .",1,0.9808759689331055
1660,an exhilarating serving of movie fluff .,1,0.9883127808570862
1661,"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .",1,0.9957352876663208
1662,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,1,0.9985449314117432
1663,"dark and disturbing , yet compelling to watch .",1,0.9863631129264832
1664,"too often , son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if . """,1,0.8872045874595642
1665,"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .",1,0.9989677667617798
1666,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .,1,0.0
1667,a terrific insider look at the star-making machinery of tinseltown .,1,0.9334307909011841
1668,it's a diverting enough hour-and-a-half for the family audience .,1,0.9653811454772949
1669,a party-hearty teen flick that scalds like acid .,1,0.8267117738723755
1670,as giddy and whimsical and relevant today as it was 270 years ago .,1,0.9971990585327148
1671,the film offers an intriguing what-if premise .,1,0.9983769655227661
1672,the pianist is the film roman polanski may have been born to make .,1,0.8311430811882019
1673,this version does justice both to stevenson and to the sci-fi genre .,1,0.9987356066703796
1674,poignant and delicately complex .,1,0.9956685304641724
1675,"enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .",1,0.9314625263214111
1676,cho's latest comic set isn't as sharp or as fresh as i'm the one that i want . . . but it's still damn funny stuff .,1,0.9814534187316895
1677,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .",1,0.9591543078422546
1678,"despite the film's shortcomings , the stories are quietly moving .",1,0.9973269701004028
1679,"those who love cinema paradiso will find the new scenes interesting , but few will find the movie improved .",1,0.8856314420700073
1680,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .",1,0.9688562154769897
1681,this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .,1,0.9559813141822815
1682,"the reason to see "" sade "" lay with the chemistry and complex relationship between the marquis ( auteil ) and emilie ( le besco ) .",1,0.9518632292747498
1683,it's the filmmakers' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion .,1,0.9465966820716858
1684,serious and thoughtful .,1,0.9957352876663208
1685,"it strikes hardest when it reminds you how pertinent its dynamics remain . fifty years after the fact , the world's political situation seems little different , and [director phillip] noyce brings out the allegory with remarkable skill .",1,0.9719924926757812
1686,"the film's strength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .",1,0.8633915781974792
1687,". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",1,0.9653811454772949
1688,"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression .",1,0.9991440773010254
1689,"the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world .",1,0.8918110132217407
1690,"despite its shortcomings , girls can't swim represents an engaging and intimate first feature by a talented director to watch , and it's a worthy entry in the french coming-of-age genre .",1,0.9967774748802185
1691,"flawed , but worth seeing for ambrose's performance .",1,0.9911527037620544
1692,"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",1,0.9978510141372681
1693,the humor and humanity of monsoon wedding are in perfect balance .,1,0.9929881691932678
1694,"lookin' for sin , american-style ? try hell house , which documents the cautionary christian spook-a-rama of the same name .",1,0.8080672025680542
1695,a compelling motion picture that illustrates an american tragedy .,1,0.8558511734008789
1696,"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should .",1,0.9032942056655884
1697,it's a day at the beach -- with air conditioning and popcorn .,1,0.9857181310653687
1698,"frida isn't that much different from many a hollywood romance . what sets it apart is the vision that taymor , the avant garde director of broadway's the lion king and the film titus , brings .",1,0.9942697286605835
1699,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .",1,0.9991573095321655
1700,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .",1,0.9970190525054932
1701,the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken .,1,0.859663724899292
1702,"k-19 : the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .",1,0.9465966820716858
1703,"it's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart .",1,0.992061972618103
1704,"cineasts will revel in those visual in-jokes , as in the film's verbal pokes at everything from the likes of miramax chief harvey weinstein's bluff personal style to the stylistic rigors of denmark's dogma movement .",1,0.9489172697067261
1705,it's a rare window on an artistic collaboration .,1,0.9928786158561707
1706,". . . begins with promise , but runs aground after being snared in its own tangled plot .",1,0.685949444770813
1707,perhaps the best sports movie i've ever seen .,1,0.9957352876663208
1708,cho's timing is priceless .,1,0.9449946880340576
1709,". . . creates a visceral sense of its characters' lives and conflicted emotions that carries it far above . . . what could have been a melodramatic , lifetime channel-style anthology .",1,0.997065007686615
1710,"a sensitive , moving , brilliantly constructed work .",1,0.9954615235328674
1711,an edgy thriller that delivers a surprising punch .,1,0.9928786158561707
1712,a reasonably entertaining sequel to 1994's surprise family hit that may strain adult credibility .,1,0.8991213440895081
1713,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,1,0.9948603510856628
1714,there is truth here,1,0.995866060256958
1715,"a confident , richly acted , emotionally devastating piece of work and 2002's first great film",1,0.9752018451690674
1716,"a touching , small-scale story of family responsibility and care in the community .",1,0.9997175335884094
1717,arteta directs one of the best ensemble casts of the year,1,0.9935117363929749
1718,the casting of von sydow . . . is itself intacto's luckiest stroke .,1,0.9597620368003845
1719,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels .",1,0.9799765348434448
1720,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .",1,0.9994022846221924
1721,"stands as one of the year's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .",1,0.9962345957756042
1722,". . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . .",1,0.9916841983795166
